year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2014;Cracow University of Technology;Environmental Science;0.0;0.0;0.0;0.0;0.0;0.0;2.0;7.1428576
2015;Cracow University of Technology;Environmental Science;1.0;2.631579;1.0;2.631579;9.0;23.684212;15.0;39.473686
2016;Cracow University of Technology;Environmental Science;0.0;0.0;1.0;1.7241379;2.0;3.4482758;11.0;18.965517
2017;Cracow University of Technology;Environmental Science;0.0;0.0;4.0;4.4444447;8.0;8.888889;15.0;16.666668
2018;Cracow University of Technology;Environmental Science;0.0;0.0;4.0;3.883495;8.0;7.76699;24.0;23.300972
2019;Cracow University of Technology;Environmental Science;0.0;0.0;1.0;0.6134969;14.0;8.588957;43.0;26.38037
2020;Cracow University of Technology;Environmental Science;0.0;0.0;5.0;6.25;6.0;7.5000005;37.0;46.25
2021;Cracow University of Technology;Environmental Science;2.0;1.5037594;5.0;3.7593982;13.0;9.774436;52.0;39.097744
2022;Cracow University of Technology;Environmental Science;0.0;0.0;10.0;8.928572;21.0;18.75;56.0;50.0
2023;Cracow University of Technology;Environmental Science;1.0;2.9411764;6.0;17.647058;12.0;35.294117;None;None
2012;University of Białystok;Environmental Science;1.0;4.5454545;3.0;13.636364;6.0;27.272728;9.0;40.909092
2013;University of Białystok;Environmental Science;0.0;0.0;0.0;0.0;1.0;5.0;6.0;30.000002
2014;University of Białystok;Environmental Science;0.0;0.0;0.0;0.0;2.0;11.111112;5.0;27.777779
2015;University of Białystok;Environmental Science;0.0;0.0;0.0;0.0;1.0;6.25;2.0;12.5
2016;University of Białystok;Environmental Science;0.0;0.0;0.0;0.0;2.0;14.285715;5.0;35.714287
2017;University of Białystok;Environmental Science;0.0;0.0;0.0;0.0;1.0;4.7619047;7.0;33.333336
2018;University of Białystok;Environmental Science;1.0;4.5454545;3.0;13.636364;5.0;22.727274;11.0;50.0
2019;University of Białystok;Environmental Science;0.0;0.0;1.0;2.9411764;4.0;11.764706;13.0;38.235294
2020;University of Białystok;Environmental Science;2.0;6.8965516;3.0;10.344828;4.0;13.793103;11.0;37.931034
2021;University of Białystok;Environmental Science;1.0;2.7027028;2.0;5.4054055;7.0;18.918919;19.0;51.35135
2022;University of Białystok;Environmental Science;1.0;2.0408163;4.0;8.163265;8.0;16.32653;23.0;46.938778
2023;University of Białystok;Environmental Science;1.0;5.555556;3.0;16.666668;4.0;22.222223;None;None
2012;Warsaw University of Technology;Environmental Science;0.0;0.0;0.0;0.0;4.0;6.779661;14.0;23.728813
2013;Warsaw University of Technology;Environmental Science;0.0;0.0;1.0;1.5873017;5.0;7.936508;14.0;22.222223
2014;Warsaw University of Technology;Environmental Science;1.0;1.6129031;2.0;3.2258062;8.0;12.903225;14.0;22.580645
2015;Warsaw University of Technology;Environmental Science;0.0;0.0;3.0;3.8961039;9.0;11.688312;26.0;33.766235
2016;Warsaw University of Technology;Environmental Science;1.0;0.990099;5.0;4.9504952;9.0;8.910892;24.0;23.762377
2017;Warsaw University of Technology;Environmental Science;3.0;2.2900765;6.0;4.580153;13.0;9.923664;33.0;25.19084
2018;Warsaw University of Technology;Environmental Science;0.0;0.0;10.0;5.8479533;18.0;10.526316;35.0;20.467836
2019;Warsaw University of Technology;Environmental Science;1.0;0.52910054;3.0;1.5873017;9.0;4.7619047;29.0;15.343915
2020;Warsaw University of Technology;Environmental Science;2.0;1.4084507;6.0;4.225352;16.0;11.267606;53.0;37.323944
2021;Warsaw University of Technology;Environmental Science;1.0;0.6849315;4.0;2.739726;16.0;10.958904;46.0;31.506847
2022;Warsaw University of Technology;Environmental Science;1.0;0.71428573;6.0;4.2857146;17.0;12.142858;58.0;41.428574
2023;Warsaw University of Technology;Environmental Science;2.0;2.739726;5.0;6.849315;14.0;19.178082;None;None
2012;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;0.0;0.0;3.0;50.0
2015;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;2.0;22.222223;3.0;33.333336
2016;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;3.0;23.076923;6.0;46.153847
2017;Poznan University of Economics and Business;Environmental Science;0.0;0.0;1.0;12.5;2.0;25.0;4.0;50.0
2018;Poznan University of Economics and Business;Environmental Science;0.0;0.0;1.0;5.882353;1.0;5.882353;7.0;41.17647
2019;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;3.0;12.0;13.0;52.0
2020;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;9.0;24.324326;17.0;45.945946
2021;Poznan University of Economics and Business;Environmental Science;0.0;0.0;2.0;5.263158;2.0;5.263158;17.0;44.736843
2022;Poznan University of Economics and Business;Environmental Science;1.0;2.631579;2.0;5.263158;3.0;7.8947363;10.0;26.31579
2023;Poznan University of Economics and Business;Environmental Science;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;AGH University of Science and Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2013;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2014;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;1.0;20.0;1.0;20.0;3.0;60.000004
2015;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;1.0;25.0;1.0;25.0;3.0;75.0
2016;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;16.666668;3.0;50.0
2017;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;16.666668;1.0;16.666668
2019;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;1.0;16.666668;1.0;16.666668;2.0;33.333336
2020;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;1.0;16.666668;1.0;16.666668;3.0;50.0
2021;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;3.0;75.0
2022;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;12.5;4.0;50.0
2023;AGH University of Science and Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Białystok University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2014;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2015;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2016;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Białystok University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2018;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2019;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;20.0;2.0;40.0
2020;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2021;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2022;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;3.0;37.5
2023;Białystok University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Cracow University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Cracow University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2015;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2016;Cracow University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2017;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2018;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Cracow University of Technology;Immunology and Microbiology;None;None;None;None;None;None;None;None
2020;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
2021;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2022;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2023;Cracow University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;University of Białystok;Immunology and Microbiology;None;None;None;None;None;None;None;None
2013;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;4.0;50.0
2014;University of Białystok;Immunology and Microbiology;0.0;0.0;1.0;16.666668;1.0;16.666668;2.0;33.333336
2015;University of Białystok;Immunology and Microbiology;0.0;0.0;1.0;25.0;1.0;25.0;2.0;50.0
2016;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2017;University of Białystok;Immunology and Microbiology;1.0;14.285715;1.0;14.285715;1.0;14.285715;4.0;57.14286
2018;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;3.0;50.0
2019;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;12.5;5.0;62.5
2020;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;9.090909;4.0;36.363636
2021;University of Białystok;Immunology and Microbiology;0.0;0.0;1.0;9.090909;3.0;27.272728;5.0;45.454548
2022;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2023;University of Białystok;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.5
2013;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2014;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.333334
2015;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;25.0;2.0;50.0
2016;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;2.0;22.222223;4.0;44.444447
2017;Warsaw University of Technology;Immunology and Microbiology;1.0;10.0;1.0;10.0;1.0;10.0;3.0;30.000002
2018;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;1.0;20.0;1.0;20.0
2019;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;4.0;57.14286;4.0;57.14286;6.0;85.71429
2020;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;1.0;14.285715;1.0;14.285715;5.0;71.42857
2021;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;1.0;11.111112;1.0;11.111112;3.0;33.333336
2022;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;1.0;12.5;2.0;25.0;5.0;62.5
2023;Warsaw University of Technology;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Poznan University of Economics and Business;Immunology and Microbiology;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Immunology and Microbiology;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Immunology and Microbiology;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;0.0;0.0;2.0;40.0;4.0;80.0
2016;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2017;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;1.0;33.333336;1.0;33.333336;1.0;33.333336
2018;Poznan University of Economics and Business;Immunology and Microbiology;None;None;None;None;None;None;None;None
2019;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;1.0;16.666668;1.0;16.666668;5.0;83.33333
2020;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;2.0;33.333336;3.0;50.0;5.0;83.33333
2021;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;1.0;33.333336;1.0;33.333336;1.0;33.333336
2022;Poznan University of Economics and Business;Immunology and Microbiology;0.0;0.0;0.0;0.0;0.0;0.0;5.0;62.5
2023;Poznan University of Economics and Business;Immunology and Microbiology;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Materials Science;0.0;0.0;7.0;1.5486726;14.0;3.097345;83.0;18.362831
2013;AGH University of Science and Technology;Materials Science;1.0;0.18903592;4.0;0.7561437;23.0;4.347826;98.0;18.52552
2014;AGH University of Science and Technology;Materials Science;1.0;0.16207455;8.0;1.2965964;25.0;4.0518637;111.0;17.990276
2015;AGH University of Science and Technology;Materials Science;0.0;0.0;10.0;1.438849;35.0;5.035971;120.0;17.266188
2016;AGH University of Science and Technology;Materials Science;2.0;0.2777778;14.0;1.9444445;34.0;4.7222223;138.0;19.166666
2017;AGH University of Science and Technology;Materials Science;2.0;0.31152648;15.0;2.3364487;43.0;6.697819;133.0;20.71651
2018;AGH University of Science and Technology;Materials Science;2.0;0.29498523;19.0;2.8023598;37.0;5.457227;145.0;21.38643
2019;AGH University of Science and Technology;Materials Science;4.0;0.661157;23.0;3.801653;53.0;8.760331;154.0;25.454544
2020;AGH University of Science and Technology;Materials Science;2.0;0.32102728;22.0;3.5313003;50.0;8.025682;191.0;30.658106
2021;AGH University of Science and Technology;Materials Science;2.0;0.33333334;26.0;4.3333335;71.0;11.833333;224.0;37.333332
2022;AGH University of Science and Technology;Materials Science;2.0;0.35714287;27.0;4.821429;65.0;11.607142;218.0;38.92857
2023;AGH University of Science and Technology;Materials Science;0.0;0.0;14.0;6.140351;51.0;22.368422;None;None
2012;Białystok University of Technology;Materials Science;0.0;0.0;1.0;3.030303;2.0;6.060606;9.0;27.272728
2013;Białystok University of Technology;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;9.0;11.111112
2014;Białystok University of Technology;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;12.0;20.338982
2015;Białystok University of Technology;Materials Science;0.0;0.0;0.0;0.0;1.0;1.4925373;10.0;14.925373
2016;Białystok University of Technology;Materials Science;0.0;0.0;0.0;0.0;4.0;4.7058825;10.0;11.764706
2017;Białystok University of Technology;Materials Science;0.0;0.0;1.0;0.990099;3.0;2.970297;11.0;10.8910885
2018;Białystok University of Technology;Materials Science;0.0;0.0;1.0;1.2048192;3.0;3.6144576;11.0;13.253013
2019;Białystok University of Technology;Materials Science;1.0;0.9009009;4.0;3.6036036;7.0;6.3063064;21.0;18.918919
2020;Białystok University of Technology;Materials Science;2.0;1.4814814;5.0;3.7037036;11.0;8.148148;39.0;28.88889
2021;Białystok University of Technology;Materials Science;0.0;0.0;8.0;7.8431377;15.0;14.705883;40.0;39.215687
2022;Białystok University of Technology;Materials Science;3.0;2.5;8.0;6.666667;17.0;14.166667;50.0;41.666664
2023;Białystok University of Technology;Materials Science;2.0;3.508772;4.0;7.017544;12.0;21.052631;None;None
2012;Cracow University of Technology;Materials Science;0.0;0.0;6.0;6.315789;9.0;9.473684;28.0;29.473682
2013;Cracow University of Technology;Materials Science;0.0;0.0;1.0;0.86206895;5.0;4.3103447;23.0;19.827587
2014;Cracow University of Technology;Materials Science;1.0;1.0309278;2.0;2.0618556;5.0;5.1546392;25.0;25.773195
2015;Cracow University of Technology;Materials Science;0.0;0.0;2.0;1.6806724;6.0;5.042017;24.0;20.168068
2016;Cracow University of Technology;Materials Science;1.0;0.6329114;5.0;3.164557;9.0;5.6962023;26.0;16.455696
2017;Cracow University of Technology;Materials Science;6.0;3.7974682;7.0;4.43038;13.0;8.227848;36.0;22.78481
2018;Cracow University of Technology;Materials Science;1.0;0.36231884;7.0;2.5362318;13.0;4.710145;45.0;16.304348
2019;Cracow University of Technology;Materials Science;0.0;0.0;3.0;0.9063444;13.0;3.9274924;55.0;16.616314
2020;Cracow University of Technology;Materials Science;1.0;0.42372882;13.0;5.508475;38.0;16.101696;90.0;38.135593
2021;Cracow University of Technology;Materials Science;4.0;1.632653;29.0;11.836735;56.0;22.857143;120.0;48.97959
2022;Cracow University of Technology;Materials Science;8.0;3.3333335;26.0;10.833333;42.0;17.5;120.0;50.0
2023;Cracow University of Technology;Materials Science;2.0;2.2222223;5.0;5.555556;19.0;21.11111;None;None
2012;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;1.0;4.347826;6.0;26.086956
2013;University of Białystok;Materials Science;0.0;0.0;1.0;3.846154;1.0;3.846154;4.0;15.384616
2014;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;5.0;17.857143
2015;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;3.0;7.1428576;13.0;30.952381
2016;University of Białystok;Materials Science;0.0;0.0;1.0;2.777778;6.0;16.666668;11.0;30.555555
2017;University of Białystok;Materials Science;0.0;0.0;1.0;2.5641026;3.0;7.692308;7.0;17.948719
2018;University of Białystok;Materials Science;0.0;0.0;1.0;3.125;3.0;9.375;10.0;31.25
2019;University of Białystok;Materials Science;0.0;0.0;1.0;2.777778;2.0;5.555556;7.0;19.444445
2020;University of Białystok;Materials Science;1.0;2.3255813;2.0;4.6511626;3.0;6.9767447;12.0;27.906979
2021;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;5.0;14.285715;18.0;51.428574
2022;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;1.0;2.857143;15.0;42.857143
2023;University of Białystok;Materials Science;0.0;0.0;0.0;0.0;1.0;5.263158;None;None
2012;Warsaw University of Technology;Materials Science;2.0;0.45146728;15.0;3.3860047;29.0;6.546275;108.0;24.379232
2013;Warsaw University of Technology;Materials Science;3.0;0.64794815;11.0;2.37581;27.0;5.8315334;95.0;20.518358
2014;Warsaw University of Technology;Materials Science;4.0;0.8403362;12.0;2.5210085;30.0;6.302521;101.0;21.218487
2015;Warsaw University of Technology;Materials Science;3.0;0.5181347;19.0;3.28152;40.0;6.908463;126.0;21.761658
2016;Warsaw University of Technology;Materials Science;3.0;0.4680187;24.0;3.7441497;47.0;7.332293;138.0;21.52886
2017;Warsaw University of Technology;Materials Science;1.0;0.15873016;17.0;2.6984127;43.0;6.825397;141.0;22.380953
2018;Warsaw University of Technology;Materials Science;2.0;0.2805049;14.0;1.9635344;35.0;4.908836;122.0;17.1108
2019;Warsaw University of Technology;Materials Science;7.0;1.0590014;25.0;3.7821484;50.0;7.5642967;161.0;24.357035
2020;Warsaw University of Technology;Materials Science;3.0;0.5226481;24.0;4.181185;49.0;8.536586;185.0;32.229965
2021;Warsaw University of Technology;Materials Science;0.0;0.0;20.0;3.257329;60.0;9.771987;214.0;34.85342
2022;Warsaw University of Technology;Materials Science;8.0;1.4336917;43.0;7.706093;88.0;15.77061;227.0;40.681004
2023;Warsaw University of Technology;Materials Science;0.0;0.0;8.0;4.123711;31.0;15.979381;None;None
2012;Poznan University of Economics and Business;Materials Science;0.0;0.0;1.0;50.0;2.0;100.0;2.0;100.0
2013;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2014;Poznan University of Economics and Business;Materials Science;0.0;0.0;1.0;16.666668;1.0;16.666668;1.0;16.666668
2015;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;1.0;20.0;1.0;20.0
2016;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2017;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;1.0;33.333336;2.0;66.66667
2018;Poznan University of Economics and Business;Materials Science;0.0;0.0;1.0;11.111112;3.0;33.333336;3.0;33.333336
2019;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2020;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;1.0;9.090909;3.0;27.272728
2021;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;2.0;9.090909;10.0;45.454548
2022;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;2.0;14.285715;10.0;71.42857
2023;Poznan University of Economics and Business;Materials Science;0.0;0.0;0.0;0.0;2.0;40.0;None;None
2012;AGH University of Science and Technology;Mathematics;0.0;0.0;0.0;0.0;3.0;1.2048192;28.0;11.24498
2013;AGH University of Science and Technology;Mathematics;0.0;0.0;1.0;0.4484305;6.0;2.690583;28.0;12.556054
2014;AGH University of Science and Technology;Mathematics;1.0;0.34965035;5.0;1.7482517;11.0;3.846154;39.0;13.636364
2015;AGH University of Science and Technology;Mathematics;0.0;0.0;5.0;1.7006804;9.0;3.0612245;40.0;13.605443
2016;AGH University of Science and Technology;Mathematics;1.0;0.28328612;3.0;0.8498584;6.0;1.6997168;38.0;10.764873
2017;AGH University of Science and Technology;Mathematics;1.0;0.29325512;5.0;1.4662757;10.0;2.9325514;38.0;11.143695
2018;AGH University of Science and Technology;Mathematics;0.0;0.0;10.0;2.6809652;18.0;4.8257375;50.0;13.404825
2019;AGH University of Science and Technology;Mathematics;5.0;1.388889;10.0;2.777778;18.0;5.0;53.0;14.722222
2020;AGH University of Science and Technology;Mathematics;1.0;0.21276595;26.0;5.5319147;44.0;9.361702;110.0;23.404255
2021;AGH University of Science and Technology;Mathematics;1.0;0.17006803;14.0;2.3809524;42.0;7.1428576;153.0;26.020409
2022;AGH University of Science and Technology;Mathematics;6.0;1.1049724;28.0;5.156538;57.0;10.497238;163.0;30.018415
2023;AGH University of Science and Technology;Mathematics;6.0;3.508772;12.0;7.017544;27.0;15.789473;None;None
2012;Białystok University of Technology;Mathematics;1.0;1.5873017;3.0;4.7619047;7.0;11.111112;10.0;15.873016
2013;Białystok University of Technology;Mathematics;0.0;0.0;1.0;1.388889;3.0;4.166667;11.0;15.277778
2014;Białystok University of Technology;Mathematics;0.0;0.0;1.0;1.1111112;1.0;1.1111112;10.0;11.111112
2015;Białystok University of Technology;Mathematics;0.0;0.0;1.0;1.0204082;1.0;1.0204082;6.0;6.122449
2016;Białystok University of Technology;Mathematics;0.0;0.0;2.0;1.5625;3.0;2.34375;14.0;10.9375
2017;Białystok University of Technology;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;11.0;9.4827585
2018;Białystok University of Technology;Mathematics;1.0;0.79365087;1.0;0.79365087;1.0;0.79365087;7.0;5.555556
2019;Białystok University of Technology;Mathematics;1.0;0.8547009;2.0;1.7094018;5.0;4.2735043;22.0;18.80342
2020;Białystok University of Technology;Mathematics;1.0;0.79365087;1.0;0.79365087;8.0;6.349207;23.0;18.25397
2021;Białystok University of Technology;Mathematics;1.0;0.86206895;8.0;6.8965516;17.0;14.655172;35.0;30.172413
2022;Białystok University of Technology;Mathematics;2.0;1.5503876;8.0;6.2015505;15.0;11.627908;36.0;27.906979
2023;Białystok University of Technology;Mathematics;2.0;5.1282053;6.0;15.384616;13.0;33.333336;None;None
2012;Cracow University of Technology;Mathematics;0.0;0.0;0.0;0.0;1.0;2.0408163;10.0;20.408163
2013;Cracow University of Technology;Mathematics;0.0;0.0;1.0;1.4492754;2.0;2.8985507;8.0;11.594203
2014;Cracow University of Technology;Mathematics;0.0;0.0;2.0;3.0769231;4.0;6.1538463;11.0;16.923077
2015;Cracow University of Technology;Mathematics;0.0;0.0;2.0;2.6666667;3.0;4.0;8.0;10.666667
2016;Cracow University of Technology;Mathematics;1.0;1.2820513;1.0;1.2820513;3.0;3.846154;11.0;14.102565
2017;Cracow University of Technology;Mathematics;0.0;0.0;0.0;0.0;3.0;3.1578946;11.0;11.578947
2018;Cracow University of Technology;Mathematics;0.0;0.0;4.0;4.4444447;7.0;7.777778;11.0;12.222222
2019;Cracow University of Technology;Mathematics;0.0;0.0;1.0;0.7633588;7.0;5.343511;19.0;14.503818
2020;Cracow University of Technology;Mathematics;1.0;0.877193;6.0;5.263158;13.0;11.403508;42.0;36.842106
2021;Cracow University of Technology;Mathematics;3.0;1.8292682;7.0;4.268293;15.0;9.146341;49.0;29.87805
2022;Cracow University of Technology;Mathematics;0.0;0.0;6.0;5.4054055;16.0;14.414414;42.0;37.837837
2023;Cracow University of Technology;Mathematics;0.0;0.0;7.0;13.207547;14.0;26.415094;None;None
2012;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.5
2013;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.1282053
2014;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;1.0;1.5384616;2.0;3.0769231
2015;University of Białystok;Mathematics;0.0;0.0;3.0;4.477612;3.0;4.477612;4.0;5.970149
2016;University of Białystok;Mathematics;0.0;0.0;2.0;3.7735848;2.0;3.7735848;3.0;5.6603775
2017;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.272727
2019;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.7027028
2020;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.272727
2021;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;2.0;3.4482758;8.0;13.793103
2022;University of Białystok;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;9.0;20.454546
2023;University of Białystok;Mathematics;0.0;0.0;1.0;11.111112;2.0;22.222223;None;None
2012;Warsaw University of Technology;Mathematics;1.0;0.29325512;2.0;0.58651024;2.0;0.58651024;27.0;7.9178886
2013;Warsaw University of Technology;Mathematics;0.0;0.0;4.0;1.1904762;8.0;2.3809524;38.0;11.309524
2014;Warsaw University of Technology;Mathematics;2.0;0.5025126;7.0;1.758794;15.0;3.7688441;36.0;9.045226
2015;Warsaw University of Technology;Mathematics;0.0;0.0;4.0;1.0958904;9.0;2.4657536;27.0;7.3972607
2016;Warsaw University of Technology;Mathematics;1.0;0.21367523;4.0;0.8547009;8.0;1.7094018;39.0;8.333334
2017;Warsaw University of Technology;Mathematics;1.0;0.2247191;5.0;1.1235955;14.0;3.1460671;56.0;12.584269
2018;Warsaw University of Technology;Mathematics;2.0;0.5221932;5.0;1.305483;7.0;1.8276762;21.0;5.483029
2019;Warsaw University of Technology;Mathematics;1.0;0.243309;4.0;0.973236;11.0;2.676399;39.0;9.489051
2020;Warsaw University of Technology;Mathematics;0.0;0.0;1.0;0.26595744;9.0;2.3936172;63.0;16.755318
2021;Warsaw University of Technology;Mathematics;1.0;0.21929824;6.0;1.3157895;25.0;5.482456;108.0;23.684212
2022;Warsaw University of Technology;Mathematics;3.0;0.6928407;18.0;4.157044;31.0;7.1593533;129.0;29.792149
2023;Warsaw University of Technology;Mathematics;1.0;0.8547009;6.0;5.1282053;22.0;18.80342;None;None
2012;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.695652
2013;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;13.043478
2014;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;1.0;9.090909;1.0;9.090909
2015;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.166667
