year;value;universityId;subjectAreaId
2019;0.90314966;Białystok University of Technology;Chemistry
2020;1.8014193;Białystok University of Technology;Chemistry
2021;0.6312695;Białystok University of Technology;Chemistry
2022;0.81929237;Białystok University of Technology;Chemistry
2023;1.3826292;Białystok University of Technology;Chemistry
2012;0.63696295;Cracow University of Technology;Chemistry
2013;0.6495109;Cracow University of Technology;Chemistry
2014;0.6971784;Cracow University of Technology;Chemistry
2015;0.7345543;Cracow University of Technology;Chemistry
2016;0.66292745;Cracow University of Technology;Chemistry
2017;0.7609081;Cracow University of Technology;Chemistry
2018;0.9239414;Cracow University of Technology;Chemistry
2019;0.8694664;Cracow University of Technology;Chemistry
2020;1.043208;Cracow University of Technology;Chemistry
2021;0.8643496;Cracow University of Technology;Chemistry
2022;1.382805;Cracow University of Technology;Chemistry
2023;1.5343088;Cracow University of Technology;Chemistry
2012;0.77849853;University of Białystok;Chemistry
2013;0.7409406;University of Białystok;Chemistry
2014;0.63728267;University of Białystok;Chemistry
2015;0.7290785;University of Białystok;Chemistry
2016;0.86164844;University of Białystok;Chemistry
2017;0.7491731;University of Białystok;Chemistry
2018;0.9462613;University of Białystok;Chemistry
2019;0.63548464;University of Białystok;Chemistry
2020;0.8796466;University of Białystok;Chemistry
2021;0.74848676;University of Białystok;Chemistry
2022;0.68708783;University of Białystok;Chemistry
2023;2.0887804;University of Białystok;Chemistry
2012;1.1056337;Warsaw University of Technology;Chemistry
2013;1.1934228;Warsaw University of Technology;Chemistry
2014;1.1737916;Warsaw University of Technology;Chemistry
2015;0.91666985;Warsaw University of Technology;Chemistry
2016;0.7778171;Warsaw University of Technology;Chemistry
2017;0.7325766;Warsaw University of Technology;Chemistry
2018;0.71797997;Warsaw University of Technology;Chemistry
2019;0.79189575;Warsaw University of Technology;Chemistry
2020;0.85361904;Warsaw University of Technology;Chemistry
2021;0.7865259;Warsaw University of Technology;Chemistry
2022;0.7495935;Warsaw University of Technology;Chemistry
2023;0.5584346;Warsaw University of Technology;Chemistry
2012;0.8009972;Poznan University of Economics and Business;Chemistry
2013;0.709485;Poznan University of Economics and Business;Chemistry
2014;0.50018865;Poznan University of Economics and Business;Chemistry
2015;1.2460719;Poznan University of Economics and Business;Chemistry
2016;1.4096726;Poznan University of Economics and Business;Chemistry
2017;1.4894445;Poznan University of Economics and Business;Chemistry
2018;0.93914187;Poznan University of Economics and Business;Chemistry
2019;1.3747624;Poznan University of Economics and Business;Chemistry
2020;0.6947279;Poznan University of Economics and Business;Chemistry
2021;1.1292034;Poznan University of Economics and Business;Chemistry
2022;0.62863;Poznan University of Economics and Business;Chemistry
2023;0.47155327;Poznan University of Economics and Business;Chemistry
2012;1.2964584;AGH University of Science and Technology;Computer Science
2013;1.0571817;AGH University of Science and Technology;Computer Science
2014;1.2306678;AGH University of Science and Technology;Computer Science
2015;0.9940943;AGH University of Science and Technology;Computer Science
2016;0.8823141;AGH University of Science and Technology;Computer Science
2017;0.7625769;AGH University of Science and Technology;Computer Science
2018;0.7897859;AGH University of Science and Technology;Computer Science
2019;0.84185207;AGH University of Science and Technology;Computer Science
2020;0.73649484;AGH University of Science and Technology;Computer Science
2021;0.9478425;AGH University of Science and Technology;Computer Science
2022;0.9650511;AGH University of Science and Technology;Computer Science
2023;0.7944855;AGH University of Science and Technology;Computer Science
2012;0.91152084;Białystok University of Technology;Computer Science
2013;1.39139;Białystok University of Technology;Computer Science
2014;1.0872176;Białystok University of Technology;Computer Science
2015;0.97153795;Białystok University of Technology;Computer Science
2016;0.7905586;Białystok University of Technology;Computer Science
2017;0.67216533;Białystok University of Technology;Computer Science
2018;0.5379694;Białystok University of Technology;Computer Science
2019;0.57952935;Białystok University of Technology;Computer Science
2020;0.7636338;Białystok University of Technology;Computer Science
2021;0.5038896;Białystok University of Technology;Computer Science
2022;0.8197976;Białystok University of Technology;Computer Science
2023;0.62980574;Białystok University of Technology;Computer Science
2012;0.7124329;Cracow University of Technology;Computer Science
2013;1.5162628;Cracow University of Technology;Computer Science
2014;0.9910029;Cracow University of Technology;Computer Science
2015;1.7844394;Cracow University of Technology;Computer Science
2016;0.8110262;Cracow University of Technology;Computer Science
2017;0.99928564;Cracow University of Technology;Computer Science
2018;1.2298115;Cracow University of Technology;Computer Science
2019;0.8748315;Cracow University of Technology;Computer Science
2020;0.9503702;Cracow University of Technology;Computer Science
2021;1.1173288;Cracow University of Technology;Computer Science
2022;1.3999029;Cracow University of Technology;Computer Science
2023;1.0174433;Cracow University of Technology;Computer Science
2012;1.0034715;University of Białystok;Computer Science
2013;1.091233;University of Białystok;Computer Science
2014;1.264408;University of Białystok;Computer Science
2015;1.8566815;University of Białystok;Computer Science
2016;0.91199183;University of Białystok;Computer Science
2017;0.4947396;University of Białystok;Computer Science
2018;0.87074053;University of Białystok;Computer Science
2019;0.5148496;University of Białystok;Computer Science
2020;0.55916965;University of Białystok;Computer Science
2021;1.1643182;University of Białystok;Computer Science
2022;0.84166527;University of Białystok;Computer Science
2023;1.0027117;University of Białystok;Computer Science
2012;0.8478641;Warsaw University of Technology;Computer Science
2013;1.065041;Warsaw University of Technology;Computer Science
2014;1.0001265;Warsaw University of Technology;Computer Science
2015;0.9821244;Warsaw University of Technology;Computer Science
2016;0.8735976;Warsaw University of Technology;Computer Science
2017;0.96826094;Warsaw University of Technology;Computer Science
2018;0.7271255;Warsaw University of Technology;Computer Science
2019;0.7607435;Warsaw University of Technology;Computer Science
2020;0.72022474;Warsaw University of Technology;Computer Science
2021;0.9428312;Warsaw University of Technology;Computer Science
2022;1.1149404;Warsaw University of Technology;Computer Science
2023;0.78153723;Warsaw University of Technology;Computer Science
2012;0.74855125;Poznan University of Economics and Business;Computer Science
2013;1.2943786;Poznan University of Economics and Business;Computer Science
2014;1.6145731;Poznan University of Economics and Business;Computer Science
2015;0.8242604;Poznan University of Economics and Business;Computer Science
2016;0.9671899;Poznan University of Economics and Business;Computer Science
2017;1.050736;Poznan University of Economics and Business;Computer Science
2018;0.4737528;Poznan University of Economics and Business;Computer Science
2019;0.65849227;Poznan University of Economics and Business;Computer Science
2020;0.86659956;Poznan University of Economics and Business;Computer Science
2021;0.71746635;Poznan University of Economics and Business;Computer Science
2022;1.3927056;Poznan University of Economics and Business;Computer Science
2023;0.0;Poznan University of Economics and Business;Computer Science
2012;0.97236687;AGH University of Science and Technology;Decision Sciences
2013;1.9590043;AGH University of Science and Technology;Decision Sciences
2014;1.9965918;AGH University of Science and Technology;Decision Sciences
2015;1.5094025;AGH University of Science and Technology;Decision Sciences
2016;1.4241751;AGH University of Science and Technology;Decision Sciences
2017;1.0656887;AGH University of Science and Technology;Decision Sciences
2018;0.32845122;AGH University of Science and Technology;Decision Sciences
2019;0.87020856;AGH University of Science and Technology;Decision Sciences
2020;0.72830856;AGH University of Science and Technology;Decision Sciences
2021;1.3355111;AGH University of Science and Technology;Decision Sciences
2022;1.1001517;AGH University of Science and Technology;Decision Sciences
2023;1.0564512;AGH University of Science and Technology;Decision Sciences
2012;3.3034372;Białystok University of Technology;Decision Sciences
2013;1.8317543;Białystok University of Technology;Decision Sciences
2014;1.4610338;Białystok University of Technology;Decision Sciences
2015;0.83521456;Białystok University of Technology;Decision Sciences
2016;1.0101454;Białystok University of Technology;Decision Sciences
2017;1.8428286;Białystok University of Technology;Decision Sciences
2018;0.37866658;Białystok University of Technology;Decision Sciences
2019;0.7977604;Białystok University of Technology;Decision Sciences
2020;0.9845423;Białystok University of Technology;Decision Sciences
2021;0.3142687;Białystok University of Technology;Decision Sciences
2022;0.55419827;Białystok University of Technology;Decision Sciences
2023;2.6026;Białystok University of Technology;Decision Sciences
2012;1.6333244;Cracow University of Technology;Decision Sciences
2013;0.33098137;Cracow University of Technology;Decision Sciences
2014;0.9056535;Cracow University of Technology;Decision Sciences
2015;1.3782204;Cracow University of Technology;Decision Sciences
2016;0.57044816;Cracow University of Technology;Decision Sciences
2017;0.75538373;Cracow University of Technology;Decision Sciences
2018;0.511007;Cracow University of Technology;Decision Sciences
2019;0.5565405;Cracow University of Technology;Decision Sciences
2020;1.6021998;Cracow University of Technology;Decision Sciences
2021;1.3319045;Cracow University of Technology;Decision Sciences
2022;0.6006515;Cracow University of Technology;Decision Sciences
2023;1.4049016;Cracow University of Technology;Decision Sciences
2012;None;University of Białystok;Decision Sciences
2013;None;University of Białystok;Decision Sciences
2014;2.0664356;University of Białystok;Decision Sciences
2015;2.0604422;University of Białystok;Decision Sciences
2016;1.7654918;University of Białystok;Decision Sciences
2017;0.7920252;University of Białystok;Decision Sciences
2018;0.8789985;University of Białystok;Decision Sciences
2019;0.78264934;University of Białystok;Decision Sciences
2020;1.1491609;University of Białystok;Decision Sciences
2021;0.0;University of Białystok;Decision Sciences
2022;0.3166179;University of Białystok;Decision Sciences
2023;1.7350668;University of Białystok;Decision Sciences
2012;1.1280701;Warsaw University of Technology;Decision Sciences
2013;0.4450904;Warsaw University of Technology;Decision Sciences
2014;0.6653647;Warsaw University of Technology;Decision Sciences
2015;0.83089197;Warsaw University of Technology;Decision Sciences
2016;0.7099198;Warsaw University of Technology;Decision Sciences
2017;0.73588514;Warsaw University of Technology;Decision Sciences
2018;0.7045451;Warsaw University of Technology;Decision Sciences
2019;0.65297717;Warsaw University of Technology;Decision Sciences
2020;0.6159376;Warsaw University of Technology;Decision Sciences
2021;0.94692504;Warsaw University of Technology;Decision Sciences
2022;1.4361098;Warsaw University of Technology;Decision Sciences
2023;0.67026466;Warsaw University of Technology;Decision Sciences
2012;1.4332504;Poznan University of Economics and Business;Decision Sciences
2013;1.0215331;Poznan University of Economics and Business;Decision Sciences
2014;1.033677;Poznan University of Economics and Business;Decision Sciences
2015;1.0612903;Poznan University of Economics and Business;Decision Sciences
2016;0.5429104;Poznan University of Economics and Business;Decision Sciences
2017;0.91204375;Poznan University of Economics and Business;Decision Sciences
2018;0.5503703;Poznan University of Economics and Business;Decision Sciences
2019;0.57729083;Poznan University of Economics and Business;Decision Sciences
2020;0.41912413;Poznan University of Economics and Business;Decision Sciences
2021;0.5328078;Poznan University of Economics and Business;Decision Sciences
2022;2.0881495;Poznan University of Economics and Business;Decision Sciences
2023;0.0;Poznan University of Economics and Business;Decision Sciences
2012;0.48764843;AGH University of Science and Technology;Earth and Planetary Sciences
2013;0.60660374;AGH University of Science and Technology;Earth and Planetary Sciences
2014;0.6917114;AGH University of Science and Technology;Earth and Planetary Sciences
2015;0.5591091;AGH University of Science and Technology;Earth and Planetary Sciences
2016;0.72836924;AGH University of Science and Technology;Earth and Planetary Sciences
2017;0.7252714;AGH University of Science and Technology;Earth and Planetary Sciences
2018;0.68859017;AGH University of Science and Technology;Earth and Planetary Sciences
2019;0.7793923;AGH University of Science and Technology;Earth and Planetary Sciences
2020;0.7485056;AGH University of Science and Technology;Earth and Planetary Sciences
2021;0.86825025;AGH University of Science and Technology;Earth and Planetary Sciences
2022;0.5982339;AGH University of Science and Technology;Earth and Planetary Sciences
2023;0.6792241;AGH University of Science and Technology;Earth and Planetary Sciences
2012;0.07645216;Białystok University of Technology;Earth and Planetary Sciences
2013;0.26188546;Białystok University of Technology;Earth and Planetary Sciences
2014;0.13678661;Białystok University of Technology;Earth and Planetary Sciences
2015;0.04041531;Białystok University of Technology;Earth and Planetary Sciences
2016;0.5793726;Białystok University of Technology;Earth and Planetary Sciences
2017;0.4657393;Białystok University of Technology;Earth and Planetary Sciences
2018;0.7777914;Białystok University of Technology;Earth and Planetary Sciences
2019;0.47947067;Białystok University of Technology;Earth and Planetary Sciences
2020;0.43982786;Białystok University of Technology;Earth and Planetary Sciences
2021;0.84716004;Białystok University of Technology;Earth and Planetary Sciences
2022;0.23575906;Białystok University of Technology;Earth and Planetary Sciences
2023;0.0;Białystok University of Technology;Earth and Planetary Sciences
2012;0.54694986;Cracow University of Technology;Earth and Planetary Sciences
2013;0.08028117;Cracow University of Technology;Earth and Planetary Sciences
2014;0.39728963;Cracow University of Technology;Earth and Planetary Sciences
2015;0.74416494;Cracow University of Technology;Earth and Planetary Sciences
2016;0.76688397;Cracow University of Technology;Earth and Planetary Sciences
2017;0.9233929;Cracow University of Technology;Earth and Planetary Sciences
2018;0.7565937;Cracow University of Technology;Earth and Planetary Sciences
2019;0.7469718;Cracow University of Technology;Earth and Planetary Sciences
2020;1.1084093;Cracow University of Technology;Earth and Planetary Sciences
2021;0.89834744;Cracow University of Technology;Earth and Planetary Sciences
2022;1.751764;Cracow University of Technology;Earth and Planetary Sciences
2023;5.6665864;Cracow University of Technology;Earth and Planetary Sciences
2012;1.9449611;University of Białystok;Earth and Planetary Sciences
2013;1.1769933;University of Białystok;Earth and Planetary Sciences
2014;1.397926;University of Białystok;Earth and Planetary Sciences
2015;0.7655014;University of Białystok;Earth and Planetary Sciences
2016;4.406955;University of Białystok;Earth and Planetary Sciences
2017;14.026543;University of Białystok;Earth and Planetary Sciences
2018;1.3729396;University of Białystok;Earth and Planetary Sciences
2019;2.9760323;University of Białystok;Earth and Planetary Sciences
2020;13.687761;University of Białystok;Earth and Planetary Sciences
2021;6.283946;University of Białystok;Earth and Planetary Sciences
2022;2.2408175;University of Białystok;Earth and Planetary Sciences
2023;0.0;University of Białystok;Earth and Planetary Sciences
2012;0.74073136;Warsaw University of Technology;Earth and Planetary Sciences
2013;0.52926695;Warsaw University of Technology;Earth and Planetary Sciences
2014;1.0842222;Warsaw University of Technology;Earth and Planetary Sciences
2015;0.81716216;Warsaw University of Technology;Earth and Planetary Sciences
2016;0.61994773;Warsaw University of Technology;Earth and Planetary Sciences
2017;1.7562373;Warsaw University of Technology;Earth and Planetary Sciences
2018;0.7921854;Warsaw University of Technology;Earth and Planetary Sciences
2019;0.7803626;Warsaw University of Technology;Earth and Planetary Sciences
2020;0.7496754;Warsaw University of Technology;Earth and Planetary Sciences
2021;0.7254155;Warsaw University of Technology;Earth and Planetary Sciences
2022;0.7828494;Warsaw University of Technology;Earth and Planetary Sciences
2023;1.4069259;Warsaw University of Technology;Earth and Planetary Sciences
2012;0.1045251;Poznan University of Economics and Business;Earth and Planetary Sciences
2013;0.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2014;0.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2015;0.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2016;0.41477036;Poznan University of Economics and Business;Earth and Planetary Sciences
2017;0.19972657;Poznan University of Economics and Business;Earth and Planetary Sciences
2018;1.5996486;Poznan University of Economics and Business;Earth and Planetary Sciences
2019;1.3560827;Poznan University of Economics and Business;Earth and Planetary Sciences
2020;0.2804259;Poznan University of Economics and Business;Earth and Planetary Sciences
2021;0.12295229;Poznan University of Economics and Business;Earth and Planetary Sciences
2022;1.0751113;Poznan University of Economics and Business;Earth and Planetary Sciences
2023;None;Poznan University of Economics and Business;Earth and Planetary Sciences
2012;0.9874596;AGH University of Science and Technology;Economics, Econometrics and Finance
2013;1.1550734;AGH University of Science and Technology;Economics, Econometrics and Finance
2014;1.37924;AGH University of Science and Technology;Economics, Econometrics and Finance
2015;0.70334363;AGH University of Science and Technology;Economics, Econometrics and Finance
2016;1.1869788;AGH University of Science and Technology;Economics, Econometrics and Finance
2017;1.3107914;AGH University of Science and Technology;Economics, Econometrics and Finance
2018;0.25882068;AGH University of Science and Technology;Economics, Econometrics and Finance
2019;0.8432603;AGH University of Science and Technology;Economics, Econometrics and Finance
2020;0.7165321;AGH University of Science and Technology;Economics, Econometrics and Finance
2021;0.83634555;AGH University of Science and Technology;Economics, Econometrics and Finance
2022;0.6514163;AGH University of Science and Technology;Economics, Econometrics and Finance
2023;0.0;AGH University of Science and Technology;Economics, Econometrics and Finance
2012;0.0;Białystok University of Technology;Economics, Econometrics and Finance
2013;0.29880276;Białystok University of Technology;Economics, Econometrics and Finance
2014;1.6678774;Białystok University of Technology;Economics, Econometrics and Finance
2015;1.1062841;Białystok University of Technology;Economics, Econometrics and Finance
2016;1.5454297;Białystok University of Technology;Economics, Econometrics and Finance
2017;2.2018943;Białystok University of Technology;Economics, Econometrics and Finance
2018;1.567087;Białystok University of Technology;Economics, Econometrics and Finance
2019;0.5361999;Białystok University of Technology;Economics, Econometrics and Finance
2020;0.90164214;Białystok University of Technology;Economics, Econometrics and Finance
2021;0.4878115;Białystok University of Technology;Economics, Econometrics and Finance
2022;0.8271385;Białystok University of Technology;Economics, Econometrics and Finance
2023;None;Białystok University of Technology;Economics, Econometrics and Finance
2012;None;Cracow University of Technology;Economics, Econometrics and Finance
2013;1.8895768;Cracow University of Technology;Economics, Econometrics and Finance
2014;1.0864254;Cracow University of Technology;Economics, Econometrics and Finance
2015;0.099510364;Cracow University of Technology;Economics, Econometrics and Finance
2016;0.444641;Cracow University of Technology;Economics, Econometrics and Finance
2017;0.9724193;Cracow University of Technology;Economics, Econometrics and Finance
2018;0.23669353;Cracow University of Technology;Economics, Econometrics and Finance
2019;0.44255918;Cracow University of Technology;Economics, Econometrics and Finance
2020;1.2795118;Cracow University of Technology;Economics, Econometrics and Finance
2021;0.49074855;Cracow University of Technology;Economics, Econometrics and Finance
2022;0.8139266;Cracow University of Technology;Economics, Econometrics and Finance
2023;0.0;Cracow University of Technology;Economics, Econometrics and Finance
2012;1.8862803;University of Białystok;Economics, Econometrics and Finance
2013;0.38658378;University of Białystok;Economics, Econometrics and Finance
2014;0.4897453;University of Białystok;Economics, Econometrics and Finance
2015;0.7823293;University of Białystok;Economics, Econometrics and Finance
2016;0.7696088;University of Białystok;Economics, Econometrics and Finance
2017;1.2877508;University of Białystok;Economics, Econometrics and Finance
2018;0.4463162;University of Białystok;Economics, Econometrics and Finance
2019;0.5305762;University of Białystok;Economics, Econometrics and Finance
2020;0.31143436;University of Białystok;Economics, Econometrics and Finance
2021;2.294376;University of Białystok;Economics, Econometrics and Finance
2022;0.6726646;University of Białystok;Economics, Econometrics and Finance
2023;16.233156;University of Białystok;Economics, Econometrics and Finance
2012;1.5105522;Warsaw University of Technology;Economics, Econometrics and Finance
2013;0.29844227;Warsaw University of Technology;Economics, Econometrics and Finance
2014;0.07112255;Warsaw University of Technology;Economics, Econometrics and Finance
2015;0.65225893;Warsaw University of Technology;Economics, Econometrics and Finance
2016;0.7943688;Warsaw University of Technology;Economics, Econometrics and Finance
2017;0.1967158;Warsaw University of Technology;Economics, Econometrics and Finance
2018;1.005401;Warsaw University of Technology;Economics, Econometrics and Finance
2019;0.5439465;Warsaw University of Technology;Economics, Econometrics and Finance
2020;0.39973024;Warsaw University of Technology;Economics, Econometrics and Finance
2021;0.59423244;Warsaw University of Technology;Economics, Econometrics and Finance
2022;0.51204145;Warsaw University of Technology;Economics, Econometrics and Finance
2023;0.0;Warsaw University of Technology;Economics, Econometrics and Finance
2012;0.41313913;Poznan University of Economics and Business;Economics, Econometrics and Finance
2013;0.30565727;Poznan University of Economics and Business;Economics, Econometrics and Finance
2014;0.4128818;Poznan University of Economics and Business;Economics, Econometrics and Finance
2015;0.70508283;Poznan University of Economics and Business;Economics, Econometrics and Finance
2016;0.8859727;Poznan University of Economics and Business;Economics, Econometrics and Finance
2017;0.8725303;Poznan University of Economics and Business;Economics, Econometrics and Finance
2018;0.91317326;Poznan University of Economics and Business;Economics, Econometrics and Finance
2019;0.6820535;Poznan University of Economics and Business;Economics, Econometrics and Finance
2020;1.301654;Poznan University of Economics and Business;Economics, Econometrics and Finance
2021;1.5549759;Poznan University of Economics and Business;Economics, Econometrics and Finance
2022;1.4090908;Poznan University of Economics and Business;Economics, Econometrics and Finance
2023;1.3709697;Poznan University of Economics and Business;Economics, Econometrics and Finance
2012;0.84065366;AGH University of Science and Technology;Energy
2013;1.1535383;AGH University of Science and Technology;Energy
2014;0.94584686;AGH University of Science and Technology;Energy
2015;0.96620053;AGH University of Science and Technology;Energy
2016;1.0687954;AGH University of Science and Technology;Energy
2017;0.9235821;AGH University of Science and Technology;Energy
2018;0.9959871;AGH University of Science and Technology;Energy
2019;0.8562461;AGH University of Science and Technology;Energy
2020;1.1293525;AGH University of Science and Technology;Energy
2021;0.93933576;AGH University of Science and Technology;Energy
2022;1.0384758;AGH University of Science and Technology;Energy
2023;1.1198803;AGH University of Science and Technology;Energy
2012;0.90444404;Białystok University of Technology;Energy
2013;2.5140843;Białystok University of Technology;Energy
2014;1.1600056;Białystok University of Technology;Energy
2015;0.52713317;Białystok University of Technology;Energy
2016;1.1502815;Białystok University of Technology;Energy
2017;0.57235634;Białystok University of Technology;Energy
2018;1.1480463;Białystok University of Technology;Energy
2019;0.8379839;Białystok University of Technology;Energy
2020;0.9406207;Białystok University of Technology;Energy
2021;0.9512594;Białystok University of Technology;Energy
2022;0.9802247;Białystok University of Technology;Energy
2023;0.9750138;Białystok University of Technology;Energy
2012;0.6932952;Cracow University of Technology;Energy
2013;0.71198356;Cracow University of Technology;Energy
2014;1.3697853;Cracow University of Technology;Energy
2015;1.4320037;Cracow University of Technology;Energy
2016;1.301941;Cracow University of Technology;Energy
2017;0.93252635;Cracow University of Technology;Energy
2018;1.0564415;Cracow University of Technology;Energy
2019;0.7809926;Cracow University of Technology;Energy
2020;1.0369413;Cracow University of Technology;Energy
2021;0.7535324;Cracow University of Technology;Energy
2022;1.1359886;Cracow University of Technology;Energy
2023;1.7124231;Cracow University of Technology;Energy
2012;1.8909756;University of Białystok;Energy
2013;0.600404;University of Białystok;Energy
2014;0.37681442;University of Białystok;Energy
2015;0.117060676;University of Białystok;Energy
2016;0.73638475;University of Białystok;Energy
2017;0.40287647;University of Białystok;Energy
2018;0.4062535;University of Białystok;Energy
2019;0.19252422;University of Białystok;Energy
2020;0.32307643;University of Białystok;Energy
2021;0.46907908;University of Białystok;Energy
2022;0.94313455;University of Białystok;Energy
2023;1.0718706;University of Białystok;Energy
2012;0.9089583;Warsaw University of Technology;Energy
2013;1.0471351;Warsaw University of Technology;Energy
2014;1.091751;Warsaw University of Technology;Energy
2015;1.0529329;Warsaw University of Technology;Energy
2016;0.871572;Warsaw University of Technology;Energy
2017;0.83253443;Warsaw University of Technology;Energy
2018;0.8563025;Warsaw University of Technology;Energy
2019;0.8265945;Warsaw University of Technology;Energy
2020;0.754917;Warsaw University of Technology;Energy
2021;0.7594732;Warsaw University of Technology;Energy
2022;0.96419275;Warsaw University of Technology;Energy
2023;1.0168221;Warsaw University of Technology;Energy
2012;0.28717673;Poznan University of Economics and Business;Energy
2013;0.12823597;Poznan University of Economics and Business;Energy
2014;0.57153463;Poznan University of Economics and Business;Energy
2015;None;Poznan University of Economics and Business;Energy
2016;0.8689792;Poznan University of Economics and Business;Energy
2017;1.710305;Poznan University of Economics and Business;Energy
2018;0.99841166;Poznan University of Economics and Business;Energy
2019;1.0287912;Poznan University of Economics and Business;Energy
2020;1.1516999;Poznan University of Economics and Business;Energy
2021;1.1065607;Poznan University of Economics and Business;Energy
2022;1.3771675;Poznan University of Economics and Business;Energy
2023;0.22197045;Poznan University of Economics and Business;Energy
2012;1.4793183;AGH University of Science and Technology;Engineering
2013;1.2655761;AGH University of Science and Technology;Engineering
2014;1.1772938;AGH University of Science and Technology;Engineering
2015;1.1595733;AGH University of Science and Technology;Engineering
2016;1.1422421;AGH University of Science and Technology;Engineering
2017;0.9800104;AGH University of Science and Technology;Engineering
2018;0.97706616;AGH University of Science and Technology;Engineering
2019;0.9528573;AGH University of Science and Technology;Engineering
2020;0.83381575;AGH University of Science and Technology;Engineering
2021;1.0385845;AGH University of Science and Technology;Engineering
2022;0.9800598;AGH University of Science and Technology;Engineering
2023;1.0184402;AGH University of Science and Technology;Engineering
2012;0.6644627;Białystok University of Technology;Engineering
2013;1.1356505;Białystok University of Technology;Engineering
2014;0.8447779;Białystok University of Technology;Engineering
2015;0.81444407;Białystok University of Technology;Engineering
2016;0.73036075;Białystok University of Technology;Engineering
2017;0.8753894;Białystok University of Technology;Engineering
2018;0.71152157;Białystok University of Technology;Engineering
2019;0.7196424;Białystok University of Technology;Engineering
2020;0.6912179;Białystok University of Technology;Engineering
2021;0.9717128;Białystok University of Technology;Engineering
2022;1.0850129;Białystok University of Technology;Engineering
2023;1.0900476;Białystok University of Technology;Engineering
2012;0.8076542;Cracow University of Technology;Engineering
2013;0.87913555;Cracow University of Technology;Engineering
2014;1.2732258;Cracow University of Technology;Engineering
2015;1.0775114;Cracow University of Technology;Engineering
2016;1.2063727;Cracow University of Technology;Engineering
2017;1.140829;Cracow University of Technology;Engineering
2018;0.8449313;Cracow University of Technology;Engineering
2019;0.7758933;Cracow University of Technology;Engineering
2020;0.74005115;Cracow University of Technology;Engineering
2021;0.8543413;Cracow University of Technology;Engineering
2022;1.1573597;Cracow University of Technology;Engineering
2023;1.2669857;Cracow University of Technology;Engineering
2012;0.46897095;University of Białystok;Engineering
2013;0.5237984;University of Białystok;Engineering
2014;0.66469306;University of Białystok;Engineering
2015;0.8664533;University of Białystok;Engineering
2016;0.9863156;University of Białystok;Engineering
2017;0.58358055;University of Białystok;Engineering
2018;1.0107682;University of Białystok;Engineering
2019;0.7323593;University of Białystok;Engineering
2020;0.9912836;University of Białystok;Engineering
2021;0.6964618;University of Białystok;Engineering
2022;0.8723927;University of Białystok;Engineering
2023;2.7169378;University of Białystok;Engineering
2012;1.07101;Warsaw University of Technology;Engineering
2013;1.1339839;Warsaw University of Technology;Engineering
2014;1.2203586;Warsaw University of Technology;Engineering
2015;1.0606261;Warsaw University of Technology;Engineering
2016;0.94226426;Warsaw University of Technology;Engineering
2017;1.0217813;Warsaw University of Technology;Engineering
2018;0.7398826;Warsaw University of Technology;Engineering
2019;0.7672969;Warsaw University of Technology;Engineering
2020;0.72616845;Warsaw University of Technology;Engineering
2021;0.78281355;Warsaw University of Technology;Engineering
2022;0.8387851;Warsaw University of Technology;Engineering
2023;0.70999604;Warsaw University of Technology;Engineering
2012;1.0446062;Poznan University of Economics and Business;Engineering
2013;1.1737508;Poznan University of Economics and Business;Engineering
2014;1.1264192;Poznan University of Economics and Business;Engineering
2015;1.0560552;Poznan University of Economics and Business;Engineering
2016;0.5545524;Poznan University of Economics and Business;Engineering
2017;1.0313078;Poznan University of Economics and Business;Engineering
2018;0.6600141;Poznan University of Economics and Business;Engineering
2019;0.89997584;Poznan University of Economics and Business;Engineering
2020;0.68679434;Poznan University of Economics and Business;Engineering
2021;1.1380587;Poznan University of Economics and Business;Engineering
2022;1.0155818;Poznan University of Economics and Business;Engineering
2023;0.1902604;Poznan University of Economics and Business;Engineering
2012;0.659203;AGH University of Science and Technology;Environmental Science
2013;0.58751583;AGH University of Science and Technology;Environmental Science
2014;0.91003495;AGH University of Science and Technology;Environmental Science
2015;0.8252525;AGH University of Science and Technology;Environmental Science
2016;0.88936603;AGH University of Science and Technology;Environmental Science
2017;0.9852331;AGH University of Science and Technology;Environmental Science
2018;0.91795385;AGH University of Science and Technology;Environmental Science
2019;1.0290816;AGH University of Science and Technology;Environmental Science
2020;1.1288887;AGH University of Science and Technology;Environmental Science
2021;0.9667611;AGH University of Science and Technology;Environmental Science
2022;0.9736466;AGH University of Science and Technology;Environmental Science
2023;1.0190333;AGH University of Science and Technology;Environmental Science
2012;0.25295037;Białystok University of Technology;Environmental Science
2013;0.1919525;Białystok University of Technology;Environmental Science
2014;0.42479822;Białystok University of Technology;Environmental Science
2015;0.3514896;Białystok University of Technology;Environmental Science
2016;0.38944137;Białystok University of Technology;Environmental Science
2017;0.5373756;Białystok University of Technology;Environmental Science
2018;0.73027325;Białystok University of Technology;Environmental Science
2019;0.5941959;Białystok University of Technology;Environmental Science
2020;0.577053;Białystok University of Technology;Environmental Science
2021;0.96975565;Białystok University of Technology;Environmental Science
2022;0.5790572;Białystok University of Technology;Environmental Science
2023;1.596472;Białystok University of Technology;Environmental Science
2012;0.4838624;Cracow University of Technology;Environmental Science
2013;0.37646863;Cracow University of Technology;Environmental Science
