year;value;universityId;subjectAreaId
2023;0.53125;Cracow University of Technology;Chemistry
2012;21.238094;University of Białystok;Chemistry
2013;17.04651;University of Białystok;Chemistry
2014;15.0;University of Białystok;Chemistry
2015;13.79661;University of Białystok;Chemistry
2016;19.5;University of Białystok;Chemistry
2017;17.55;University of Białystok;Chemistry
2018;17.705883;University of Białystok;Chemistry
2019;10.151898;University of Białystok;Chemistry
2020;10.80597;University of Białystok;Chemistry
2021;5.6031747;University of Białystok;Chemistry
2022;1.7704918;University of Białystok;Chemistry
2023;0.6;University of Białystok;Chemistry
2012;26.704166;Warsaw University of Technology;Chemistry
2013;37.169083;Warsaw University of Technology;Chemistry
2014;33.62963;Warsaw University of Technology;Chemistry
2015;21.842295;Warsaw University of Technology;Chemistry
2016;15.312703;Warsaw University of Technology;Chemistry
2017;12.691176;Warsaw University of Technology;Chemistry
2018;10.664922;Warsaw University of Technology;Chemistry
2019;12.819398;Warsaw University of Technology;Chemistry
2020;10.114379;Warsaw University of Technology;Chemistry
2021;5.9161677;Warsaw University of Technology;Chemistry
2022;2.0471976;Warsaw University of Technology;Chemistry
2023;0.2184874;Warsaw University of Technology;Chemistry
2012;37.0;Poznan University of Economics and Business;Chemistry
2013;20.333334;Poznan University of Economics and Business;Chemistry
2014;14.875;Poznan University of Economics and Business;Chemistry
2015;35.857143;Poznan University of Economics and Business;Chemistry
2016;30.5;Poznan University of Economics and Business;Chemistry
2017;36.7;Poznan University of Economics and Business;Chemistry
2018;14.636364;Poznan University of Economics and Business;Chemistry
2019;21.777779;Poznan University of Economics and Business;Chemistry
2020;10.409091;Poznan University of Economics and Business;Chemistry
2021;7.5789475;Poznan University of Economics and Business;Chemistry
2022;1.5714285;Poznan University of Economics and Business;Chemistry
2023;0.14285715;Poznan University of Economics and Business;Chemistry
2012;9.83688;AGH University of Science and Technology;Computer Science
2013;9.051919;AGH University of Science and Technology;Computer Science
2014;10.133733;AGH University of Science and Technology;Computer Science
2015;9.244141;AGH University of Science and Technology;Computer Science
2016;7.297153;AGH University of Science and Technology;Computer Science
2017;7.3081512;AGH University of Science and Technology;Computer Science
2018;5.8982143;AGH University of Science and Technology;Computer Science
2019;6.677485;AGH University of Science and Technology;Computer Science
2020;5.13253;AGH University of Science and Technology;Computer Science
2021;3.7798862;AGH University of Science and Technology;Computer Science
2022;1.3497164;AGH University of Science and Technology;Computer Science
2023;0.23129252;AGH University of Science and Technology;Computer Science
2012;10.0;Białystok University of Technology;Computer Science
2013;11.65;Białystok University of Technology;Computer Science
2014;7.0338984;Białystok University of Technology;Computer Science
2015;6.0677967;Białystok University of Technology;Computer Science
2016;6.8832116;Białystok University of Technology;Computer Science
2017;5.068027;Białystok University of Technology;Computer Science
2018;4.0;Białystok University of Technology;Computer Science
2019;4.7957745;Białystok University of Technology;Computer Science
2020;4.7;Białystok University of Technology;Computer Science
2021;2.1166666;Białystok University of Technology;Computer Science
2022;0.96644294;Białystok University of Technology;Computer Science
2023;0.20833333;Białystok University of Technology;Computer Science
2012;8.254902;Cracow University of Technology;Computer Science
2013;19.432098;Cracow University of Technology;Computer Science
2014;8.551402;Cracow University of Technology;Computer Science
2015;13.027778;Cracow University of Technology;Computer Science
2016;8.018018;Cracow University of Technology;Computer Science
2017;7.5137615;Cracow University of Technology;Computer Science
2018;14.008849;Cracow University of Technology;Computer Science
2019;8.0348835;Cracow University of Technology;Computer Science
2020;8.153846;Cracow University of Technology;Computer Science
2021;4.564935;Cracow University of Technology;Computer Science
2022;2.4201682;Cracow University of Technology;Computer Science
2023;0.3181818;Cracow University of Technology;Computer Science
2012;6.0625;University of Białystok;Computer Science
2013;8.684211;University of Białystok;Computer Science
2014;7.0384617;University of Białystok;Computer Science
2015;17.3;University of Białystok;Computer Science
2016;9.142858;University of Białystok;Computer Science
2017;3.4848485;University of Białystok;Computer Science
2018;7.6538463;University of Białystok;Computer Science
2019;5.27907;University of Białystok;Computer Science
2020;4.733333;University of Białystok;Computer Science
2021;7.2941175;University of Białystok;Computer Science
2022;1.4390244;University of Białystok;Computer Science
2023;0.33333334;University of Białystok;Computer Science
2012;6.465251;Warsaw University of Technology;Computer Science
2013;10.555344;Warsaw University of Technology;Computer Science
2014;8.340568;Warsaw University of Technology;Computer Science
2015;8.755656;Warsaw University of Technology;Computer Science
2016;6.2871795;Warsaw University of Technology;Computer Science
2017;7.5498533;Warsaw University of Technology;Computer Science
2018;4.917037;Warsaw University of Technology;Computer Science
2019;4.995106;Warsaw University of Technology;Computer Science
2020;4.3518267;Warsaw University of Technology;Computer Science
2021;3.6986089;Warsaw University of Technology;Computer Science
2022;1.3003194;Warsaw University of Technology;Computer Science
2023;0.18518518;Warsaw University of Technology;Computer Science
2012;4.111111;Poznan University of Economics and Business;Computer Science
2013;15.166667;Poznan University of Economics and Business;Computer Science
2014;12.590909;Poznan University of Economics and Business;Computer Science
2015;5.117647;Poznan University of Economics and Business;Computer Science
2016;4.6190476;Poznan University of Economics and Business;Computer Science
2017;7.8653846;Poznan University of Economics and Business;Computer Science
2018;3.3137255;Poznan University of Economics and Business;Computer Science
2019;4.5652175;Poznan University of Economics and Business;Computer Science
2020;6.0;Poznan University of Economics and Business;Computer Science
2021;3.5151515;Poznan University of Economics and Business;Computer Science
2022;1.2272727;Poznan University of Economics and Business;Computer Science
2023;0.0;Poznan University of Economics and Business;Computer Science
2012;7.2352943;AGH University of Science and Technology;Decision Sciences
2013;31.526316;AGH University of Science and Technology;Decision Sciences
2014;18.72;AGH University of Science and Technology;Decision Sciences
2015;19.058823;AGH University of Science and Technology;Decision Sciences
2016;11.708333;AGH University of Science and Technology;Decision Sciences
2017;11.433333;AGH University of Science and Technology;Decision Sciences
2018;2.3703704;AGH University of Science and Technology;Decision Sciences
2019;9.884615;AGH University of Science and Technology;Decision Sciences
2020;5.32;AGH University of Science and Technology;Decision Sciences
2021;4.035714;AGH University of Science and Technology;Decision Sciences
2022;1.5961539;AGH University of Science and Technology;Decision Sciences
2023;0.5;AGH University of Science and Technology;Decision Sciences
2012;60.6;Białystok University of Technology;Decision Sciences
2013;25.666666;Białystok University of Technology;Decision Sciences
2014;4.2;Białystok University of Technology;Decision Sciences
2015;4.2;Białystok University of Technology;Decision Sciences
2016;24.333334;Białystok University of Technology;Decision Sciences
2017;10.0;Białystok University of Technology;Decision Sciences
2018;2.0;Białystok University of Technology;Decision Sciences
2019;12.222222;Białystok University of Technology;Decision Sciences
2020;8.75;Białystok University of Technology;Decision Sciences
2021;0.9230769;Białystok University of Technology;Decision Sciences
2022;0.47368422;Białystok University of Technology;Decision Sciences
2023;0.5;Białystok University of Technology;Decision Sciences
2012;27.0;Cracow University of Technology;Decision Sciences
2013;4.6666665;Cracow University of Technology;Decision Sciences
2014;9.666667;Cracow University of Technology;Decision Sciences
2015;10.333333;Cracow University of Technology;Decision Sciences
2016;7.0526314;Cracow University of Technology;Decision Sciences
2017;8.0;Cracow University of Technology;Decision Sciences
2018;3.0;Cracow University of Technology;Decision Sciences
2019;5.5;Cracow University of Technology;Decision Sciences
2020;9.846154;Cracow University of Technology;Decision Sciences
2021;4.5925927;Cracow University of Technology;Decision Sciences
2022;1.4545455;Cracow University of Technology;Decision Sciences
2023;0.5;Cracow University of Technology;Decision Sciences
2012;None;University of Białystok;Decision Sciences
2013;None;University of Białystok;Decision Sciences
2014;4.0;University of Białystok;Decision Sciences
2015;35.666668;University of Białystok;Decision Sciences
2016;34.333332;University of Białystok;Decision Sciences
2017;6.0;University of Białystok;Decision Sciences
2018;6.75;University of Białystok;Decision Sciences
2019;6.0833335;University of Białystok;Decision Sciences
2020;9.0;University of Białystok;Decision Sciences
2021;0.0;University of Białystok;Decision Sciences
2022;0.71428573;University of Białystok;Decision Sciences
2023;0.6666667;University of Białystok;Decision Sciences
2012;12.45;Warsaw University of Technology;Decision Sciences
2013;9.0;Warsaw University of Technology;Decision Sciences
2014;11.888889;Warsaw University of Technology;Decision Sciences
2015;5.9076924;Warsaw University of Technology;Decision Sciences
2016;10.128205;Warsaw University of Technology;Decision Sciences
2017;9.315789;Warsaw University of Technology;Decision Sciences
2018;5.047619;Warsaw University of Technology;Decision Sciences
2019;5.4827585;Warsaw University of Technology;Decision Sciences
2020;3.554054;Warsaw University of Technology;Decision Sciences
2021;2.5974026;Warsaw University of Technology;Decision Sciences
2022;1.0714285;Warsaw University of Technology;Decision Sciences
2023;0.6363636;Warsaw University of Technology;Decision Sciences
2012;2.8333333;Poznan University of Economics and Business;Decision Sciences
2013;4.8235292;Poznan University of Economics and Business;Decision Sciences
2014;8.428572;Poznan University of Economics and Business;Decision Sciences
2015;4.8333335;Poznan University of Economics and Business;Decision Sciences
2016;2.8888888;Poznan University of Economics and Business;Decision Sciences
2017;7.2;Poznan University of Economics and Business;Decision Sciences
2018;3.0;Poznan University of Economics and Business;Decision Sciences
2019;4.3939395;Poznan University of Economics and Business;Decision Sciences
2020;3.2916667;Poznan University of Economics and Business;Decision Sciences
2021;3.4347825;Poznan University of Economics and Business;Decision Sciences
2022;2.9166667;Poznan University of Economics and Business;Decision Sciences
2023;0.0;Poznan University of Economics and Business;Decision Sciences
2012;9.348066;AGH University of Science and Technology;Earth and Planetary Sciences
2013;10.544716;AGH University of Science and Technology;Earth and Planetary Sciences
2014;10.595555;AGH University of Science and Technology;Earth and Planetary Sciences
2015;7.9439654;AGH University of Science and Technology;Earth and Planetary Sciences
2016;7.401515;AGH University of Science and Technology;Earth and Planetary Sciences
2017;5.9197397;AGH University of Science and Technology;Earth and Planetary Sciences
2018;5.159827;AGH University of Science and Technology;Earth and Planetary Sciences
2019;4.830435;AGH University of Science and Technology;Earth and Planetary Sciences
2020;5.962069;AGH University of Science and Technology;Earth and Planetary Sciences
2021;3.5172415;AGH University of Science and Technology;Earth and Planetary Sciences
2022;1.2211056;AGH University of Science and Technology;Earth and Planetary Sciences
2023;0.4074074;AGH University of Science and Technology;Earth and Planetary Sciences
2012;1.8;Białystok University of Technology;Earth and Planetary Sciences
2013;1.0;Białystok University of Technology;Earth and Planetary Sciences
2014;5.5;Białystok University of Technology;Earth and Planetary Sciences
2015;0.6666667;Białystok University of Technology;Earth and Planetary Sciences
2016;10.666667;Białystok University of Technology;Earth and Planetary Sciences
2017;2.2;Białystok University of Technology;Earth and Planetary Sciences
2018;3.2619047;Białystok University of Technology;Earth and Planetary Sciences
2019;1.2142857;Białystok University of Technology;Earth and Planetary Sciences
2020;3.2;Białystok University of Technology;Earth and Planetary Sciences
2021;3.7857144;Białystok University of Technology;Earth and Planetary Sciences
2022;0.5;Białystok University of Technology;Earth and Planetary Sciences
2023;0.0;Białystok University of Technology;Earth and Planetary Sciences
2012;6.2;Cracow University of Technology;Earth and Planetary Sciences
2013;3.142857;Cracow University of Technology;Earth and Planetary Sciences
2014;5.4736843;Cracow University of Technology;Earth and Planetary Sciences
2015;3.8888888;Cracow University of Technology;Earth and Planetary Sciences
2016;4.647059;Cracow University of Technology;Earth and Planetary Sciences
2017;4.634146;Cracow University of Technology;Earth and Planetary Sciences
2018;3.8842106;Cracow University of Technology;Earth and Planetary Sciences
2019;3.212766;Cracow University of Technology;Earth and Planetary Sciences
2020;5.677419;Cracow University of Technology;Earth and Planetary Sciences
2021;3.857143;Cracow University of Technology;Earth and Planetary Sciences
2022;1.2352941;Cracow University of Technology;Earth and Planetary Sciences
2023;3.8;Cracow University of Technology;Earth and Planetary Sciences
2012;51.142857;University of Białystok;Earth and Planetary Sciences
2013;24.857143;University of Białystok;Earth and Planetary Sciences
2014;21.0;University of Białystok;Earth and Planetary Sciences
2015;14.555555;University of Białystok;Earth and Planetary Sciences
2016;85.875;University of Białystok;Earth and Planetary Sciences
2017;337.27777;University of Białystok;Earth and Planetary Sciences
2018;14.266666;University of Białystok;Earth and Planetary Sciences
2019;41.958332;University of Białystok;Earth and Planetary Sciences
2020;149.14285;University of Białystok;Earth and Planetary Sciences
2021;40.04348;University of Białystok;Earth and Planetary Sciences
2022;5.0;University of Białystok;Earth and Planetary Sciences
2023;0.0;University of Białystok;Earth and Planetary Sciences
2012;13.75862;Warsaw University of Technology;Earth and Planetary Sciences
2013;9.6;Warsaw University of Technology;Earth and Planetary Sciences
2014;8.755555;Warsaw University of Technology;Earth and Planetary Sciences
2015;14.866667;Warsaw University of Technology;Earth and Planetary Sciences
2016;10.185185;Warsaw University of Technology;Earth and Planetary Sciences
2017;36.077923;Warsaw University of Technology;Earth and Planetary Sciences
2018;4.901961;Warsaw University of Technology;Earth and Planetary Sciences
2019;3.8979592;Warsaw University of Technology;Earth and Planetary Sciences
2020;6.098039;Warsaw University of Technology;Earth and Planetary Sciences
2021;3.625;Warsaw University of Technology;Earth and Planetary Sciences
2022;1.6382979;Warsaw University of Technology;Earth and Planetary Sciences
2023;0.31578946;Warsaw University of Technology;Earth and Planetary Sciences
2012;0.5;Poznan University of Economics and Business;Earth and Planetary Sciences
2013;1.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2014;0.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2015;1.5;Poznan University of Economics and Business;Earth and Planetary Sciences
2016;6.25;Poznan University of Economics and Business;Earth and Planetary Sciences
2017;1.25;Poznan University of Economics and Business;Earth and Planetary Sciences
2018;22.4;Poznan University of Economics and Business;Earth and Planetary Sciences
2019;16.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2020;2.6666667;Poznan University of Economics and Business;Earth and Planetary Sciences
2021;0.6666667;Poznan University of Economics and Business;Earth and Planetary Sciences
2022;3.0;Poznan University of Economics and Business;Earth and Planetary Sciences
2023;None;Poznan University of Economics and Business;Earth and Planetary Sciences
2012;20.285715;AGH University of Science and Technology;Economics, Econometrics and Finance
2013;6.5;AGH University of Science and Technology;Economics, Econometrics and Finance
2014;17.0;AGH University of Science and Technology;Economics, Econometrics and Finance
2015;7.75;AGH University of Science and Technology;Economics, Econometrics and Finance
2016;11.727273;AGH University of Science and Technology;Economics, Econometrics and Finance
2017;12.923077;AGH University of Science and Technology;Economics, Econometrics and Finance
2018;2.8235295;AGH University of Science and Technology;Economics, Econometrics and Finance
2019;6.3333335;AGH University of Science and Technology;Economics, Econometrics and Finance
2020;6.3333335;AGH University of Science and Technology;Economics, Econometrics and Finance
2021;3.75;AGH University of Science and Technology;Economics, Econometrics and Finance
2022;0.9117647;AGH University of Science and Technology;Economics, Econometrics and Finance
2023;0.0;AGH University of Science and Technology;Economics, Econometrics and Finance
2012;2.0;Białystok University of Technology;Economics, Econometrics and Finance
2013;4.7;Białystok University of Technology;Economics, Econometrics and Finance
2014;10.416667;Białystok University of Technology;Economics, Econometrics and Finance
2015;7.142857;Białystok University of Technology;Economics, Econometrics and Finance
2016;9.583333;Białystok University of Technology;Economics, Econometrics and Finance
2017;9.625;Białystok University of Technology;Economics, Econometrics and Finance
2018;7.6875;Białystok University of Technology;Economics, Econometrics and Finance
2019;3.8;Białystok University of Technology;Economics, Econometrics and Finance
2020;5.1666665;Białystok University of Technology;Economics, Econometrics and Finance
2021;1.6756756;Białystok University of Technology;Economics, Econometrics and Finance
2022;1.1388888;Białystok University of Technology;Economics, Econometrics and Finance
2023;None;Białystok University of Technology;Economics, Econometrics and Finance
2012;None;Cracow University of Technology;Economics, Econometrics and Finance
2013;28.0;Cracow University of Technology;Economics, Econometrics and Finance
2014;11.333333;Cracow University of Technology;Economics, Econometrics and Finance
2015;0.6;Cracow University of Technology;Economics, Econometrics and Finance
2016;1.3076923;Cracow University of Technology;Economics, Econometrics and Finance
2017;10.0;Cracow University of Technology;Economics, Econometrics and Finance
2018;1.0;Cracow University of Technology;Economics, Econometrics and Finance
2019;3.3235295;Cracow University of Technology;Economics, Econometrics and Finance
2020;3.3333333;Cracow University of Technology;Economics, Econometrics and Finance
2021;2.4;Cracow University of Technology;Economics, Econometrics and Finance
2022;2.5;Cracow University of Technology;Economics, Econometrics and Finance
2023;0.0;Cracow University of Technology;Economics, Econometrics and Finance
2012;10.0;University of Białystok;Economics, Econometrics and Finance
2013;5.0;University of Białystok;Economics, Econometrics and Finance
2014;2.0;University of Białystok;Economics, Econometrics and Finance
2015;6.4;University of Białystok;Economics, Econometrics and Finance
2016;6.2222223;University of Białystok;Economics, Econometrics and Finance
2017;4.0;University of Białystok;Economics, Econometrics and Finance
2018;2.6666667;University of Białystok;Economics, Econometrics and Finance
2019;1.4444444;University of Białystok;Economics, Econometrics and Finance
2020;2.0;University of Białystok;Economics, Econometrics and Finance
2021;1.8571428;University of Białystok;Economics, Econometrics and Finance
2022;1.7777778;University of Białystok;Economics, Econometrics and Finance
2023;4.5;University of Białystok;Economics, Econometrics and Finance
2012;28.25;Warsaw University of Technology;Economics, Econometrics and Finance
2013;2.5;Warsaw University of Technology;Economics, Econometrics and Finance
2014;0.8;Warsaw University of Technology;Economics, Econometrics and Finance
2015;9.888889;Warsaw University of Technology;Economics, Econometrics and Finance
2016;4.8125;Warsaw University of Technology;Economics, Econometrics and Finance
2017;1.8333334;Warsaw University of Technology;Economics, Econometrics and Finance
2018;5.133333;Warsaw University of Technology;Economics, Econometrics and Finance
2019;3.5555556;Warsaw University of Technology;Economics, Econometrics and Finance
2020;2.5;Warsaw University of Technology;Economics, Econometrics and Finance
2021;1.7894737;Warsaw University of Technology;Economics, Econometrics and Finance
2022;0.3902439;Warsaw University of Technology;Economics, Econometrics and Finance
2023;0.21428572;Warsaw University of Technology;Economics, Econometrics and Finance
2012;7.736842;Poznan University of Economics and Business;Economics, Econometrics and Finance
2013;3.108108;Poznan University of Economics and Business;Economics, Econometrics and Finance
2014;4.214286;Poznan University of Economics and Business;Economics, Econometrics and Finance
2015;5.9259257;Poznan University of Economics and Business;Economics, Econometrics and Finance
2016;7.9166665;Poznan University of Economics and Business;Economics, Econometrics and Finance
2017;6.546875;Poznan University of Economics and Business;Economics, Econometrics and Finance
2018;6.7714286;Poznan University of Economics and Business;Economics, Econometrics and Finance
2019;5.7222223;Poznan University of Economics and Business;Economics, Econometrics and Finance
2020;8.241758;Poznan University of Economics and Business;Economics, Econometrics and Finance
2021;6.9375;Poznan University of Economics and Business;Economics, Econometrics and Finance
2022;2.6607144;Poznan University of Economics and Business;Economics, Econometrics and Finance
2023;0.3125;Poznan University of Economics and Business;Economics, Econometrics and Finance
2012;27.765957;AGH University of Science and Technology;Energy
2013;18.333334;AGH University of Science and Technology;Energy
2014;14.627119;AGH University of Science and Technology;Energy
2015;18.163265;AGH University of Science and Technology;Energy
2016;11.92891;AGH University of Science and Technology;Energy
2017;10.084745;AGH University of Science and Technology;Energy
2018;10.632353;AGH University of Science and Technology;Energy
2019;9.114696;AGH University of Science and Technology;Energy
2020;13.538745;AGH University of Science and Technology;Energy
2021;6.8316584;AGH University of Science and Technology;Energy
2022;3.2153392;AGH University of Science and Technology;Energy
2023;0.616;AGH University of Science and Technology;Energy
2012;17.25;Białystok University of Technology;Energy
2013;12.75;Białystok University of Technology;Energy
2014;13.8;Białystok University of Technology;Energy
2015;11.0;Białystok University of Technology;Energy
2016;9.923077;Białystok University of Technology;Energy
2017;4.1025643;Białystok University of Technology;Energy
2018;7.8333335;Białystok University of Technology;Energy
2019;9.529411;Białystok University of Technology;Energy
2020;10.38961;Białystok University of Technology;Energy
2021;6.4;Białystok University of Technology;Energy
2022;2.5428572;Białystok University of Technology;Energy
2023;0.5135135;Białystok University of Technology;Energy
2012;14.444445;Cracow University of Technology;Energy
2013;14.181818;Cracow University of Technology;Energy
2014;19.666666;Cracow University of Technology;Energy
2015;32.608696;Cracow University of Technology;Energy
2016;17.975609;Cracow University of Technology;Energy
2017;14.081967;Cracow University of Technology;Energy
2018;8.753425;Cracow University of Technology;Energy
2019;7.948276;Cracow University of Technology;Energy
2020;11.280488;Cracow University of Technology;Energy
2021;5.1496596;Cracow University of Technology;Energy
2022;2.8163266;Cracow University of Technology;Energy
2023;0.4318182;Cracow University of Technology;Energy
2012;21.0;University of Białystok;Energy
2013;23.375;University of Białystok;Energy
2014;7.6666665;University of Białystok;Energy
2015;2.5;University of Białystok;Energy
2016;20.0;University of Białystok;Energy
2017;8.333333;University of Białystok;Energy
2018;14.0;University of Białystok;Energy
2019;3.3333333;University of Białystok;Energy
2020;7.0;University of Białystok;Energy
2021;3.3333333;University of Białystok;Energy
2022;2.6666667;University of Białystok;Energy
2023;0.4;University of Białystok;Energy
2012;12.575758;Warsaw University of Technology;Energy
2013;23.62353;Warsaw University of Technology;Energy
2014;16.047619;Warsaw University of Technology;Energy
2015;14.429907;Warsaw University of Technology;Energy
2016;14.885417;Warsaw University of Technology;Energy
2017;12.149068;Warsaw University of Technology;Energy
2018;10.185629;Warsaw University of Technology;Energy
2019;8.645503;Warsaw University of Technology;Energy
2020;8.670051;Warsaw University of Technology;Energy
2021;5.533557;Warsaw University of Technology;Energy
2022;2.4483986;Warsaw University of Technology;Energy
2023;0.39423078;Warsaw University of Technology;Energy
2012;3.5;Poznan University of Economics and Business;Energy
2013;3.0;Poznan University of Economics and Business;Energy
2014;12.666667;Poznan University of Economics and Business;Energy
2015;None;Poznan University of Economics and Business;Energy
2016;35.6;Poznan University of Economics and Business;Energy
2017;33.75;Poznan University of Economics and Business;Energy
2018;18.0;Poznan University of Economics and Business;Energy
2019;16.307692;Poznan University of Economics and Business;Energy
2020;13.259259;Poznan University of Economics and Business;Energy
2021;8.121951;Poznan University of Economics and Business;Energy
2022;4.0689654;Poznan University of Economics and Business;Energy
2023;0.16666667;Poznan University of Economics and Business;Energy
2012;15.396461;AGH University of Science and Technology;Engineering
2013;13.593193;AGH University of Science and Technology;Engineering
2014;11.461235;AGH University of Science and Technology;Engineering
2015;14.259627;AGH University of Science and Technology;Engineering
2016;13.545759;AGH University of Science and Technology;Engineering
2017;12.515723;AGH University of Science and Technology;Engineering
2018;9.762201;AGH University of Science and Technology;Engineering
2019;9.429988;AGH University of Science and Technology;Engineering
2020;7.886631;AGH University of Science and Technology;Engineering
2021;5.7597275;AGH University of Science and Technology;Engineering
2022;2.106428;AGH University of Science and Technology;Engineering
2023;0.3644315;AGH University of Science and Technology;Engineering
2012;8.833333;Białystok University of Technology;Engineering
2013;9.051813;Białystok University of Technology;Engineering
2014;7.766234;Białystok University of Technology;Engineering
2015;7.0851064;Białystok University of Technology;Engineering
2016;7.7055016;Białystok University of Technology;Engineering
2017;6.902941;Białystok University of Technology;Engineering
2018;6.0272727;Białystok University of Technology;Engineering
2019;6.8406777;Białystok University of Technology;Engineering
2020;5.38558;Białystok University of Technology;Engineering
2021;5.2231407;Białystok University of Technology;Engineering
2022;2.1897233;Białystok University of Technology;Engineering
2023;0.42424244;Białystok University of Technology;Engineering
2012;12.282759;Cracow University of Technology;Engineering
2013;10.05;Cracow University of Technology;Engineering
2014;10.258182;Cracow University of Technology;Engineering
2015;12.0035715;Cracow University of Technology;Engineering
2016;10.357988;Cracow University of Technology;Engineering
2017;11.376997;Cracow University of Technology;Engineering
2018;6.488172;Cracow University of Technology;Engineering
2019;5.028021;Cracow University of Technology;Engineering
2020;5.984536;Cracow University of Technology;Engineering
2021;4.2717147;Cracow University of Technology;Engineering
2022;2.404321;Cracow University of Technology;Engineering
2023;0.37007874;Cracow University of Technology;Engineering
2012;6.4444447;University of Białystok;Engineering
2013;6.785714;University of Białystok;Engineering
2014;5.9473686;University of Białystok;Engineering
2015;13.354838;University of Białystok;Engineering
2016;13.809524;University of Białystok;Engineering
2017;5.7619047;University of Białystok;Engineering
2018;10.1;University of Białystok;Engineering
2019;8.0;University of Białystok;Engineering
2020;8.368421;University of Białystok;Engineering
2021;4.212121;University of Białystok;Engineering
2022;1.6428572;University of Białystok;Engineering
2023;0.5;University of Białystok;Engineering
2012;12.053178;Warsaw University of Technology;Engineering
2013;12.625576;Warsaw University of Technology;Engineering
2014;10.780155;Warsaw University of Technology;Engineering
2015;10.632653;Warsaw University of Technology;Engineering
2016;10.2453985;Warsaw University of Technology;Engineering
2017;9.932794;Warsaw University of Technology;Engineering
2018;6.750605;Warsaw University of Technology;Engineering
2019;7.093985;Warsaw University of Technology;Engineering
2020;5.797075;Warsaw University of Technology;Engineering
2021;4.3227563;Warsaw University of Technology;Engineering
2022;1.794897;Warsaw University of Technology;Engineering
2023;0.23121387;Warsaw University of Technology;Engineering
2012;25.8;Poznan University of Economics and Business;Engineering
2013;6.7391305;Poznan University of Economics and Business;Engineering
2014;12.555555;Poznan University of Economics and Business;Engineering
2015;7.5555553;Poznan University of Economics and Business;Engineering
2016;7.2941175;Poznan University of Economics and Business;Engineering
2017;12.888889;Poznan University of Economics and Business;Engineering
2018;8.64;Poznan University of Economics and Business;Engineering
2019;7.529412;Poznan University of Economics and Business;Engineering
2020;8.2972975;Poznan University of Economics and Business;Engineering
2021;7.1086955;Poznan University of Economics and Business;Engineering
2022;2.2857144;Poznan University of Economics and Business;Engineering
2023;0.14285715;Poznan University of Economics and Business;Engineering
2012;22.15625;AGH University of Science and Technology;Environmental Science
2013;14.037037;AGH University of Science and Technology;Environmental Science
2014;19.444445;AGH University of Science and Technology;Environmental Science
2015;20.69608;AGH University of Science and Technology;Environmental Science
2016;12.493563;AGH University of Science and Technology;Environmental Science
2017;12.370909;AGH University of Science and Technology;Environmental Science
2018;8.882353;AGH University of Science and Technology;Environmental Science
2019;8.4022665;AGH University of Science and Technology;Environmental Science
2020;11.747619;AGH University of Science and Technology;Environmental Science
2021;6.8247423;AGH University of Science and Technology;Environmental Science
2022;2.8343196;AGH University of Science and Technology;Environmental Science
2023;0.46551725;AGH University of Science and Technology;Environmental Science
2012;5.8;Białystok University of Technology;Environmental Science
2013;4.875;Białystok University of Technology;Environmental Science
2014;8.405405;Białystok University of Technology;Environmental Science
2015;8.607142;Białystok University of Technology;Environmental Science
2016;9.074074;Białystok University of Technology;Environmental Science
2017;6.6493506;Białystok University of Technology;Environmental Science
2018;7.5135136;Białystok University of Technology;Environmental Science
2019;6.737374;Białystok University of Technology;Environmental Science
2020;7.435294;Białystok University of Technology;Environmental Science
2021;5.9605265;Białystok University of Technology;Environmental Science
2022;1.5543479;Białystok University of Technology;Environmental Science
2023;0.56;Białystok University of Technology;Environmental Science
2012;12.894737;Cracow University of Technology;Environmental Science
2013;4.107143;Cracow University of Technology;Environmental Science
2014;7.714286;Cracow University of Technology;Environmental Science
2015;26.0;Cracow University of Technology;Environmental Science
2016;9.775862;Cracow University of Technology;Environmental Science
2017;9.966666;Cracow University of Technology;Environmental Science
2018;10.689321;Cracow University of Technology;Environmental Science
2019;8.184049;Cracow University of Technology;Environmental Science
2020;9.8;Cracow University of Technology;Environmental Science
2021;5.458647;Cracow University of Technology;Environmental Science
2022;2.455357;Cracow University of Technology;Environmental Science
2023;1.0588236;Cracow University of Technology;Environmental Science
2012;34.454544;University of Białystok;Environmental Science
2013;18.2;University of Białystok;Environmental Science
2014;16.666666;University of Białystok;Environmental Science
2015;9.5;University of Białystok;Environmental Science
2016;15.357142;University of Białystok;Environmental Science
2017;12.523809;University of Białystok;Environmental Science
2018;23.863636;University of Białystok;Environmental Science
2019;11.411765;University of Białystok;Environmental Science
2020;17.793104;University of Białystok;Environmental Science
2021;8.027027;University of Białystok;Environmental Science
2022;2.5510204;University of Białystok;Environmental Science
2023;0.7222222;University of Białystok;Environmental Science
2012;11.864407;Warsaw University of Technology;Environmental Science
2013;12.8412695;Warsaw University of Technology;Environmental Science
2014;18.387096;Warsaw University of Technology;Environmental Science
2015;15.454545;Warsaw University of Technology;Environmental Science
2016;15.148515;Warsaw University of Technology;Environmental Science
2017;14.832061;Warsaw University of Technology;Environmental Science
2018;10.725146;Warsaw University of Technology;Environmental Science
2019;6.269841;Warsaw University of Technology;Environmental Science
2020;9.760564;Warsaw University of Technology;Environmental Science
2021;4.4657536;Warsaw University of Technology;Environmental Science
